Driver,Team,LapNumber,Position,Compound,TyreLife,Stint,TrackStatus,LapTimeSeconds,PitLap,PitNextLap,LapsRemaining,RaceProgress,AvgPaceLast3,AvgPaceLast5,AvgPaceLast10,DegradationRate,CurrentStintLength,PitStopsCompleted,Season,Race
COL,Alpine,21.0,14.0,MEDIUM,21.0,1.0,1,101.127,0,0,35.0,0.375,101.41199999999999,101.5394,101.7777,-0.4124000000000052,16.0,0,2025,United States Grand Prix
COL,Alpine,22.0,14.0,MEDIUM,22.0,1.0,1,101.193,0,0,34.0,0.39285714285714285,101.23466666666667,101.4118,101.5737,-0.21880000000000166,17.0,0,2025,United States Grand Prix
COL,Alpine,23.0,15.0,MEDIUM,23.0,1.0,1,102.677,0,0,33.0,0.4107142857142857,101.66566666666667,101.6212,101.6692,1.055800000000005,18.0,0,2025,United States Grand Prix
COL,Alpine,24.0,15.0,MEDIUM,24.0,1.0,1,101.797,0,0,32.0,0.42857142857142855,101.889,101.6356,101.6639,0.16140000000000043,19.0,0,2025,United States Grand Prix
COL,Alpine,25.0,15.0,MEDIUM,25.0,1.0,1,101.637,0,0,31.0,0.44642857142857145,102.03699999999999,101.6862,101.6737,-0.04919999999999902,20.0,0,2025,United States Grand Prix
COL,Alpine,26.0,16.0,MEDIUM,26.0,1.0,1,102.625,0,0,30.0,0.4642857142857143,102.01966666666665,101.98580000000001,101.76259999999999,0.6391999999999882,21.0,0,2025,United States Grand Prix
COL,Alpine,27.0,16.0,MEDIUM,27.0,1.0,1,101.68,0,0,29.0,0.48214285714285715,101.98066666666666,102.0832,101.7475,-0.4031999999999982,22.0,0,2025,United States Grand Prix
COL,Alpine,28.0,15.0,MEDIUM,28.0,1.0,1,101.41,0,0,28.0,0.5,101.90500000000002,101.8298,101.7255,-0.4198000000000093,23.0,0,2025,United States Grand Prix
COL,Alpine,29.0,14.0,MEDIUM,29.0,1.0,1,101.054,0,0,27.0,0.5178571428571429,101.38133333333333,101.6812,101.6584,-0.627200000000002,24.0,0,2025,United States Grand Prix
COL,Alpine,30.0,14.0,MEDIUM,30.0,1.0,1,101.156,0,0,26.0,0.5357142857142857,101.20666666666666,101.58500000000001,101.6356,-0.42900000000000205,25.0,0,2025,United States Grand Prix
COL,Alpine,31.0,12.0,MEDIUM,31.0,1.0,1,101.425,0,1,25.0,0.5535714285714286,101.21166666666666,101.345,101.6654,0.0799999999999983,26.0,0,2025,United States Grand Prix
COL,Alpine,34.0,19.0,SOFT,4.0,2.0,12,99.353,1,0,22.0,0.6071428571428571,100.64466666666668,100.8796,101.48140000000001,-1.526600000000002,1.0,1,2025,United States Grand Prix
COL,Alpine,35.0,19.0,SOFT,5.0,2.0,1,99.779,0,0,21.0,0.625,100.18566666666668,100.5534,101.19160000000001,-0.7744,2.0,1,2025,United States Grand Prix
COL,Alpine,36.0,19.0,SOFT,6.0,2.0,1,99.892,0,0,20.0,0.6428571428571429,99.67466666666667,100.321,101.0011,-0.42900000000000205,3.0,1,2025,United States Grand Prix
COL,Alpine,37.0,18.0,SOFT,7.0,2.0,1,100.186,0,0,19.0,0.6607142857142857,99.95233333333333,100.127,100.85600000000001,0.05900000000001171,4.0,1,2025,United States Grand Prix
COL,Alpine,38.0,18.0,SOFT,8.0,2.0,1,99.852,0,0,18.0,0.6785714285714286,99.97666666666667,99.8124,100.5787,0.039600000000007185,5.0,1,2025,United States Grand Prix
COL,Alpine,39.0,18.0,SOFT,9.0,2.0,1,99.884,0,0,17.0,0.6964285714285714,99.974,99.9186,100.3991,-0.03459999999999752,6.0,1,2025,United States Grand Prix
COL,Alpine,40.0,18.0,SOFT,10.0,2.0,1,99.971,0,0,16.0,0.7142857142857143,99.90233333333333,99.95700000000001,100.2552,0.013999999999995794,7.0,1,2025,United States Grand Prix
COL,Alpine,41.0,18.0,SOFT,11.0,2.0,1,100.114,0,0,15.0,0.7321428571428571,99.98966666666666,100.00140000000002,100.16120000000001,0.11259999999998627,8.0,1,2025,United States Grand Prix
COL,Alpine,42.0,18.0,SOFT,12.0,2.0,1,99.748,0,0,14.0,0.75,99.94433333333335,99.91380000000001,100.0204,-0.1658000000000044,9.0,1,2025,United States Grand Prix
COL,Alpine,43.0,18.0,SOFT,13.0,2.0,1,99.806,0,0,13.0,0.7678571428571429,99.88933333333334,99.9046,99.8585,-0.09860000000000468,10.0,1,2025,United States Grand Prix
COL,Alpine,44.0,18.0,SOFT,14.0,2.0,1,99.911,0,0,12.0,0.7857142857142857,99.82166666666667,99.91,99.9143,0.0010000000000047748,11.0,1,2025,United States Grand Prix
COL,Alpine,45.0,18.0,SOFT,15.0,2.0,1,100.031,0,0,11.0,0.8035714285714286,99.91600000000001,99.922,99.9395,0.10900000000000887,12.0,1,2025,United States Grand Prix
COL,Alpine,46.0,18.0,SOFT,16.0,2.0,1,99.625,0,0,10.0,0.8214285714285714,99.85566666666666,99.82419999999999,99.9128,-0.1991999999999905,13.0,1,2025,United States Grand Prix
COL,Alpine,47.0,18.0,SOFT,17.0,2.0,1,99.445,0,0,9.0,0.8392857142857143,99.70033333333333,99.7636,99.83869999999999,-0.31860000000000355,14.0,1,2025,United States Grand Prix
COL,Alpine,48.0,18.0,SOFT,18.0,2.0,1,100.142,0,0,8.0,0.8571428571428571,99.73733333333332,99.8308,99.8677,0.3111999999999995,15.0,1,2025,United States Grand Prix
COL,Alpine,49.0,18.0,SOFT,19.0,2.0,1,99.646,0,0,7.0,0.875,99.74433333333333,99.7778,99.84389999999999,-0.13179999999999836,16.0,1,2025,United States Grand Prix
COL,Alpine,50.0,18.0,SOFT,20.0,2.0,1,99.973,0,0,6.0,0.8928571428571429,99.92033333333332,99.7662,99.8441,0.2068000000000012,17.0,1,2025,United States Grand Prix
COL,Alpine,51.0,18.0,SOFT,21.0,2.0,1,100.373,0,0,5.0,0.9107142857142857,99.99733333333334,99.9158,99.86999999999999,0.4572000000000003,18.0,1,2025,United States Grand Prix
COL,Alpine,52.0,18.0,SOFT,22.0,2.0,1,100.547,0,0,4.0,0.9285714285714286,100.29766666666666,100.1362,99.9499,0.4107999999999947,19.0,1,2025,United States Grand Prix
COL,Alpine,53.0,18.0,SOFT,23.0,2.0,1,100.888,0,0,3.0,0.9464285714285714,100.60266666666666,100.28540000000001,100.0581,0.6025999999999954,20.0,1,2025,United States Grand Prix
COL,Alpine,54.0,17.0,SOFT,24.0,2.0,1,99.173,0,0,2.0,0.9642857142857143,100.20266666666667,100.1908,99.9843,-1.017799999999994,21.0,1,2025,United States Grand Prix
COL,Alpine,55.0,17.0,SOFT,25.0,2.0,1,101.792,0,0,1.0,0.9821428571428571,100.61766666666666,100.5546,100.16040000000001,1.237400000000008,22.0,1,2025,United States Grand Prix
GAS,Alpine,2.0,14.0,MEDIUM,2.0,1.0,1,103.048,0,0,54.0,0.03571428571428571,103.048,103.048,103.048,0.0,1.0,0,2025,United States Grand Prix
GAS,Alpine,3.0,14.0,MEDIUM,3.0,1.0,1,101.949,0,0,53.0,0.05357142857142857,102.4985,102.4985,102.4985,-0.549500000000009,2.0,0,2025,United States Grand Prix
GAS,Alpine,4.0,14.0,MEDIUM,4.0,1.0,1,101.438,0,0,52.0,0.07142857142857142,102.145,102.145,102.145,-0.7069999999999936,3.0,0,2025,United States Grand Prix
GAS,Alpine,5.0,14.0,MEDIUM,5.0,1.0,1,101.634,0,0,51.0,0.08928571428571429,101.67366666666668,102.01725,102.01725,-0.38325000000000387,4.0,0,2025,United States Grand Prix
GAS,Alpine,6.0,12.0,MEDIUM,6.0,1.0,12,102.214,0,0,50.0,0.10714285714285714,101.762,102.0566,102.0566,0.15739999999999554,5.0,0,2025,United States Grand Prix
GAS,Alpine,9.0,12.0,MEDIUM,9.0,1.0,1,100.944,0,0,47.0,0.16071428571428573,101.59733333333334,101.63579999999999,101.87116666666667,-0.6917999999999864,6.0,0,2025,United States Grand Prix
GAS,Alpine,10.0,12.0,MEDIUM,10.0,1.0,1,101.028,0,0,46.0,0.17857142857142858,101.39533333333333,101.4516,101.75071428571428,-0.4235999999999933,7.0,0,2025,United States Grand Prix
GAS,Alpine,11.0,12.0,MEDIUM,11.0,1.0,1,101.123,0,0,45.0,0.19642857142857142,101.03166666666668,101.3886,101.67225,-0.26559999999999206,8.0,0,2025,United States Grand Prix
GAS,Alpine,12.0,12.0,MEDIUM,12.0,1.0,1,101.619,0,0,44.0,0.21428571428571427,101.25666666666666,101.3856,101.66633333333334,0.23340000000000316,9.0,0,2025,United States Grand Prix
GAS,Alpine,13.0,12.0,MEDIUM,13.0,1.0,1,101.433,0,0,43.0,0.23214285714285715,101.39166666666667,101.2294,101.643,0.20360000000000866,10.0,0,2025,United States Grand Prix
GAS,Alpine,14.0,12.0,MEDIUM,14.0,1.0,1,101.523,0,0,42.0,0.25,101.52499999999999,101.3452,101.4905,0.17779999999999063,11.0,0,2025,United States Grand Prix
GAS,Alpine,15.0,12.0,MEDIUM,15.0,1.0,1,102.018,0,0,41.0,0.26785714285714285,101.658,101.5432,101.4974,0.4748000000000019,12.0,0,2025,United States Grand Prix
GAS,Alpine,16.0,12.0,MEDIUM,16.0,1.0,1,101.695,0,0,40.0,0.2857142857142857,101.74533333333333,101.65759999999999,101.52310000000001,0.03740000000000521,13.0,0,2025,United States Grand Prix
GAS,Alpine,17.0,12.0,MEDIUM,17.0,1.0,1,101.255,0,0,39.0,0.30357142857142855,101.65599999999999,101.5848,101.4852,-0.32980000000000587,14.0,0,2025,United States Grand Prix
GAS,Alpine,18.0,12.0,MEDIUM,18.0,1.0,1,101.248,0,0,38.0,0.32142857142857145,101.39933333333333,101.54780000000001,101.3886,-0.29980000000000473,15.0,0,2025,United States Grand Prix
GAS,Alpine,19.0,12.0,MEDIUM,19.0,1.0,1,101.745,0,0,37.0,0.3392857142857143,101.41600000000001,101.5922,101.4687,0.15279999999999916,16.0,0,2025,United States Grand Prix
GAS,Alpine,20.0,13.0,MEDIUM,20.0,1.0,1,102.697,0,0,36.0,0.35714285714285715,101.89666666666669,101.728,101.6356,0.9690000000000083,17.0,0,2025,United States Grand Prix
GAS,Alpine,21.0,13.0,MEDIUM,21.0,1.0,1,101.305,0,0,35.0,0.375,101.91566666666667,101.65,101.6538,-0.34499999999999886,18.0,0,2025,United States Grand Prix
GAS,Alpine,22.0,13.0,MEDIUM,22.0,1.0,1,101.216,0,0,34.0,0.39285714285714285,101.73933333333333,101.6422,101.61350000000002,-0.42620000000000857,19.0,0,2025,United States Grand Prix
GAS,Alpine,23.0,13.0,MEDIUM,23.0,1.0,1,101.313,0,0,33.0,0.4107142857142857,101.278,101.6552,101.6015,-0.3421999999999912,20.0,0,2025,United States Grand Prix
GAS,Alpine,24.0,13.0,MEDIUM,24.0,1.0,1,101.181,0,0,32.0,0.42857142857142855,101.23666666666666,101.5424,101.5673,-0.3614000000000033,21.0,0,2025,United States Grand Prix
GAS,Alpine,25.0,13.0,MEDIUM,25.0,1.0,1,101.496,0,0,31.0,0.44642857142857145,101.33,101.3022,101.5151,0.19379999999999598,22.0,0,2025,United States Grand Prix
GAS,Alpine,26.0,13.0,MEDIUM,26.0,1.0,1,101.643,0,1,30.0,0.4642857142857143,101.44,101.36980000000001,101.50989999999999,0.27319999999998856,23.0,0,2025,United States Grand Prix
GAS,Alpine,29.0,18.0,SOFT,4.0,2.0,1,100.35,1,0,27.0,0.5178571428571429,101.16300000000001,101.1966,101.4194,-0.8466000000000093,1.0,1,2025,United States Grand Prix
GAS,Alpine,30.0,18.0,SOFT,5.0,2.0,1,99.27,0,0,26.0,0.5357142857142857,100.42099999999999,100.78799999999998,101.2216,-1.5179999999999865,2.0,1,2025,United States Grand Prix
GAS,Alpine,31.0,18.0,SOFT,6.0,2.0,1,99.744,0,0,25.0,0.5535714285714286,99.788,100.50059999999999,101.0215,-0.7565999999999917,3.0,1,2025,United States Grand Prix
GAS,Alpine,32.0,17.0,SOFT,7.0,2.0,1,99.922,0,0,24.0,0.5714285714285714,99.64533333333333,100.1858,100.744,-0.26380000000000337,4.0,1,2025,United States Grand Prix
GAS,Alpine,33.0,16.0,SOFT,8.0,2.0,1,100.001,0,0,23.0,0.5892857142857143,99.88900000000001,99.8574,100.61359999999999,0.1436000000000064,5.0,1,2025,United States Grand Prix
GAS,Alpine,34.0,16.0,SOFT,9.0,2.0,12,99.759,0,0,22.0,0.6071428571428571,99.894,99.73920000000001,100.4679,0.01979999999998938,6.0,1,2025,United States Grand Prix
GAS,Alpine,35.0,16.0,SOFT,10.0,2.0,1,100.264,0,0,21.0,0.625,100.008,99.938,100.363,0.3259999999999934,7.0,1,2025,United States Grand Prix
GAS,Alpine,36.0,16.0,SOFT,11.0,2.0,1,100.492,0,0,20.0,0.6428571428571429,100.17166666666667,100.0876,100.2941,0.40440000000000964,8.0,1,2025,United States Grand Prix
GAS,Alpine,37.0,15.0,SOFT,12.0,2.0,1,101.108,0,0,19.0,0.6607142857142857,100.62133333333334,100.32480000000001,100.25529999999999,0.7831999999999937,9.0,1,2025,United States Grand Prix
GAS,Alpine,38.0,15.0,SOFT,13.0,2.0,1,100.435,0,0,18.0,0.6785714285714286,100.67833333333333,100.41159999999999,100.1345,0.023400000000009413,10.0,1,2025,United States Grand Prix
GAS,Alpine,39.0,15.0,SOFT,14.0,2.0,1,100.025,0,0,17.0,0.6964285714285714,100.52266666666667,100.4648,100.102,-0.4397999999999911,11.0,1,2025,United States Grand Prix
GAS,Alpine,40.0,16.0,SOFT,15.0,2.0,1,101.727,0,0,16.0,0.7142857142857143,100.729,100.7574,100.3477,0.9695999999999998,12.0,1,2025,United States Grand Prix
GAS,Alpine,41.0,16.0,SOFT,16.0,2.0,1,100.75,0,0,15.0,0.7321428571428571,100.834,100.809,100.44829999999999,-0.0589999999999975,13.0,1,2025,United States Grand Prix
GAS,Alpine,42.0,16.0,SOFT,17.0,2.0,1,100.788,0,0,14.0,0.75,101.08833333333332,100.745,100.5349,0.042999999999992156,14.0,1,2025,United States Grand Prix
GAS,Alpine,43.0,16.0,SOFT,18.0,2.0,1,100.074,0,0,13.0,0.7678571428571429,100.53733333333332,100.67280000000001,100.54220000000001,-0.5988000000000113,15.0,1,2025,United States Grand Prix
GAS,Alpine,44.0,16.0,SOFT,19.0,2.0,1,100.672,0,0,12.0,0.7857142857142857,100.51133333333333,100.8022,100.6335,-0.1302000000000021,16.0,1,2025,United States Grand Prix
GAS,Alpine,45.0,16.0,SOFT,20.0,2.0,1,100.731,0,0,11.0,0.8035714285714286,100.49233333333332,100.603,100.68019999999999,0.1280000000000001,17.0,1,2025,United States Grand Prix
GAS,Alpine,46.0,16.0,SOFT,21.0,2.0,1,99.745,0,0,10.0,0.8214285714285714,100.38266666666668,100.402,100.6055,-0.6569999999999965,18.0,1,2025,United States Grand Prix
GAS,Alpine,47.0,16.0,SOFT,22.0,2.0,1,100.499,0,0,9.0,0.8392857142857143,100.325,100.3442,100.5446,0.1547999999999945,19.0,1,2025,United States Grand Prix
GAS,Alpine,48.0,16.0,SOFT,23.0,2.0,1,100.579,0,0,8.0,0.8571428571428571,100.27433333333333,100.4452,100.559,0.1337999999999937,20.0,1,2025,United States Grand Prix
GAS,Alpine,49.0,16.0,SOFT,24.0,2.0,1,100.277,0,0,7.0,0.875,100.45166666666667,100.3662,100.5842,-0.08920000000000528,21.0,1,2025,United States Grand Prix
GAS,Alpine,50.0,16.0,SOFT,25.0,2.0,1,100.629,0,0,6.0,0.8928571428571429,100.495,100.3458,100.4744,0.2832000000000079,22.0,1,2025,United States Grand Prix
GAS,Alpine,51.0,17.0,SOFT,26.0,2.0,1,101.299,0,0,5.0,0.9107142857142857,100.735,100.6566,100.52929999999999,0.6424000000000092,23.0,1,2025,United States Grand Prix
GAS,Alpine,52.0,17.0,SOFT,27.0,2.0,1,100.93,0,0,4.0,0.9285714285714286,100.95266666666667,100.7428,100.54350000000001,0.18720000000000425,24.0,1,2025,United States Grand Prix
GAS,Alpine,53.0,17.0,SOFT,28.0,2.0,1,100.956,0,0,3.0,0.9464285714285714,101.06166666666667,100.8182,100.6317,0.1377999999999986,25.0,1,2025,United States Grand Prix
GAS,Alpine,55.0,19.0,SOFT,30.0,2.0,1,102.827,0,0,1.0,0.9821428571428571,101.57100000000001,101.3282,100.8472,1.4988000000000028,26.0,1,2025,United States Grand Prix
HAD,Racing Bulls,4.0,19.0,HARD,4.0,1.0,1,102.079,0,0,52.0,0.07142857142857142,102.079,102.079,102.079,0.0,1.0,0,2025,United States Grand Prix
HAD,Racing Bulls,5.0,19.0,HARD,5.0,1.0,1,101.861,0,0,51.0,0.08928571428571429,101.97,101.97,101.97,-0.10899999999999466,2.0,0,2025,United States Grand Prix
HAD,Racing Bulls,6.0,17.0,HARD,6.0,1.0,12,102.66,0,0,50.0,0.10714285714285714,102.2,102.2,102.2,0.45999999999999375,3.0,0,2025,United States Grand Prix
HAD,Racing Bulls,9.0,17.0,HARD,9.0,1.0,1,101.285,0,0,47.0,0.16071428571428573,101.93533333333333,101.97125,101.97125,-0.6862500000000011,4.0,0,2025,United States Grand Prix
HAD,Racing Bulls,10.0,17.0,HARD,10.0,1.0,1,101.031,0,0,46.0,0.17857142857142858,101.65866666666666,101.7832,101.7832,-0.7521999999999878,5.0,0,2025,United States Grand Prix
HAD,Racing Bulls,11.0,17.0,HARD,11.0,1.0,1,101.364,0,0,45.0,0.19642857142857142,101.22666666666667,101.64020000000001,101.71333333333332,-0.2762000000000029,6.0,0,2025,United States Grand Prix
HAD,Racing Bulls,12.0,17.0,HARD,12.0,1.0,1,101.254,0,0,44.0,0.21428571428571427,101.21633333333334,101.5188,101.64771428571429,-0.26479999999999393,7.0,0,2025,United States Grand Prix
HAD,Racing Bulls,13.0,17.0,HARD,13.0,1.0,1,101.623,0,0,43.0,0.23214285714285715,101.41366666666666,101.3114,101.644625,0.31159999999999854,8.0,0,2025,United States Grand Prix
HAD,Racing Bulls,14.0,17.0,HARD,14.0,1.0,1,101.606,0,0,42.0,0.25,101.49433333333333,101.3756,101.64033333333333,0.23039999999998884,9.0,0,2025,United States Grand Prix
HAD,Racing Bulls,15.0,16.0,HARD,15.0,1.0,1,101.777,0,0,41.0,0.26785714285714285,101.66866666666665,101.5248,101.654,0.252200000000002,10.0,0,2025,United States Grand Prix
HAD,Racing Bulls,16.0,16.0,HARD,16.0,1.0,1,101.749,0,0,40.0,0.2857142857142857,101.71066666666667,101.6018,101.62100000000001,0.147199999999998,11.0,0,2025,United States Grand Prix
HAD,Racing Bulls,17.0,17.0,HARD,17.0,1.0,1,102.76,0,0,39.0,0.30357142857142855,102.09533333333333,101.90299999999999,101.7109,0.8570000000000135,12.0,0,2025,United States Grand Prix
HAD,Racing Bulls,18.0,17.0,HARD,18.0,1.0,1,101.792,0,0,38.0,0.32142857142857145,102.10033333333335,101.93679999999999,101.6241,-0.14479999999998938,13.0,0,2025,United States Grand Prix
HAD,Racing Bulls,19.0,17.0,HARD,19.0,1.0,1,101.693,0,0,37.0,0.3392857142857143,102.08166666666666,101.95419999999999,101.6649,-0.2611999999999881,14.0,0,2025,United States Grand Prix
HAD,Racing Bulls,20.0,17.0,HARD,20.0,1.0,1,101.454,0,0,36.0,0.35714285714285715,101.64633333333332,101.8896,101.70719999999999,-0.435600000000008,15.0,0,2025,United States Grand Prix
HAD,Racing Bulls,21.0,17.0,HARD,21.0,1.0,1,101.732,0,0,35.0,0.375,101.62633333333333,101.8862,101.744,-0.154200000000003,16.0,0,2025,United States Grand Prix
HAD,Racing Bulls,22.0,18.0,HARD,22.0,1.0,1,103.349,0,0,34.0,0.39285714285714285,102.17833333333334,102.004,101.95349999999999,1.3449999999999989,17.0,0,2025,United States Grand Prix
HAD,Racing Bulls,23.0,18.0,HARD,23.0,1.0,1,101.294,0,0,33.0,0.4107142857142857,102.125,101.9044,101.9206,-0.6103999999999985,18.0,0,2025,United States Grand Prix
HAD,Racing Bulls,24.0,18.0,HARD,24.0,1.0,1,101.066,0,0,32.0,0.42857142857142855,101.903,101.779,101.86659999999999,-0.7129999999999939,19.0,0,2025,United States Grand Prix
HAD,Racing Bulls,25.0,17.0,HARD,25.0,1.0,1,101.283,0,0,31.0,0.44642857142857145,101.21433333333334,101.7448,101.8172,-0.46179999999999666,20.0,0,2025,United States Grand Prix
HAD,Racing Bulls,26.0,17.0,HARD,26.0,1.0,1,101.438,0,0,30.0,0.4642857142857143,101.26233333333334,101.68599999999999,101.7861,-0.24799999999999045,21.0,0,2025,United States Grand Prix
HAD,Racing Bulls,27.0,17.0,HARD,27.0,1.0,1,101.572,0,1,29.0,0.48214285714285715,101.431,101.3306,101.6673,0.24139999999999873,22.0,0,2025,United States Grand Prix
HAD,Racing Bulls,30.0,19.0,SOFT,2.0,2.0,1,100.318,1,0,26.0,0.5357142857142857,101.10933333333332,101.1354,101.51989999999999,-0.8174000000000063,1.0,1,2025,United States Grand Prix
HAD,Racing Bulls,31.0,19.0,SOFT,3.0,2.0,1,99.681,0,0,25.0,0.5535714285714286,100.52366666666667,100.85839999999999,101.3187,-1.1773999999999916,2.0,1,2025,United States Grand Prix
HAD,Racing Bulls,32.0,19.0,SOFT,4.0,2.0,1,99.984,0,0,24.0,0.5714285714285714,99.99433333333333,100.5986,101.1717,-0.61460000000001,3.0,1,2025,United States Grand Prix
HAD,Racing Bulls,33.0,18.0,SOFT,5.0,2.0,1,99.341,0,0,23.0,0.5892857142857143,99.66866666666665,100.1792,100.93260000000001,-0.8382000000000005,4.0,1,2025,United States Grand Prix
HAD,Racing Bulls,34.0,18.0,SOFT,6.0,2.0,12,98.853,0,0,22.0,0.6071428571428571,99.39266666666667,99.63539999999999,100.483,-0.7823999999999955,5.0,1,2025,United States Grand Prix
HAD,Racing Bulls,35.0,18.0,SOFT,7.0,2.0,1,99.466,0,0,21.0,0.625,99.21999999999998,99.46499999999999,100.3002,0.0010000000000047748,6.0,1,2025,United States Grand Prix
HAD,Racing Bulls,36.0,18.0,SOFT,8.0,2.0,1,99.563,0,0,20.0,0.6428571428571429,99.294,99.4414,100.1499,0.12160000000000082,7.0,1,2025,United States Grand Prix
HAD,Racing Bulls,37.0,16.0,SOFT,9.0,2.0,1,99.716,0,0,19.0,0.6607142857142857,99.58166666666666,99.3878,99.9932,0.3281999999999954,8.0,1,2025,United States Grand Prix
HAD,Racing Bulls,38.0,17.0,SOFT,10.0,2.0,1,100.907,0,0,18.0,0.6785714285714286,100.062,99.701,99.9401,1.206000000000003,9.0,1,2025,United States Grand Prix
HAD,Racing Bulls,39.0,17.0,SOFT,11.0,2.0,1,99.66,0,0,17.0,0.6964285714285714,100.09433333333334,99.8624,99.7489,-0.20239999999999725,10.0,1,2025,United States Grand Prix
HAD,Racing Bulls,40.0,17.0,SOFT,12.0,2.0,1,99.844,0,0,16.0,0.7142857142857143,100.137,99.938,99.7015,-0.0940000000000083,11.0,1,2025,United States Grand Prix
HAD,Racing Bulls,41.0,17.0,SOFT,13.0,2.0,1,100.377,0,0,15.0,0.7321428571428571,99.96033333333332,100.10079999999999,99.7711,0.2762000000000029,12.0,1,2025,United States Grand Prix
HAD,Racing Bulls,42.0,17.0,SOFT,14.0,2.0,1,100.284,0,0,14.0,0.75,100.16833333333334,100.2144,99.80109999999999,0.06960000000000832,13.0,1,2025,United States Grand Prix
HAD,Racing Bulls,43.0,17.0,SOFT,15.0,2.0,1,100.057,0,0,13.0,0.7678571428571429,100.23933333333332,100.0444,99.87270000000001,0.012600000000006162,14.0,1,2025,United States Grand Prix
HAD,Racing Bulls,44.0,17.0,SOFT,16.0,2.0,1,100.231,0,0,12.0,0.7857142857142857,100.19066666666667,100.1586,100.01050000000001,0.07239999999998759,15.0,1,2025,United States Grand Prix
HAD,Racing Bulls,45.0,17.0,SOFT,17.0,2.0,1,100.772,0,0,11.0,0.8035714285714286,100.35333333333334,100.3442,100.1411,0.42780000000000484,16.0,1,2025,United States Grand Prix
HAD,Racing Bulls,46.0,17.0,SOFT,18.0,2.0,1,99.794,0,0,10.0,0.8214285714285714,100.26566666666668,100.22760000000001,100.1642,-0.43360000000001264,17.0,1,2025,United States Grand Prix
HAD,Racing Bulls,47.0,17.0,SOFT,19.0,2.0,1,100.329,0,0,9.0,0.8392857142857143,100.29833333333333,100.2366,100.2255,0.09239999999999782,18.0,1,2025,United States Grand Prix
HAD,Racing Bulls,48.0,17.0,SOFT,20.0,2.0,1,100.742,0,0,8.0,0.8571428571428571,100.28833333333334,100.3736,100.209,0.3684000000000083,19.0,1,2025,United States Grand Prix
HAD,Racing Bulls,49.0,17.0,SOFT,21.0,2.0,1,100.128,0,0,7.0,0.875,100.39966666666668,100.353,100.2558,-0.22499999999999432,20.0,1,2025,United States Grand Prix
HAD,Racing Bulls,50.0,17.0,SOFT,22.0,2.0,1,100.641,0,0,6.0,0.8928571428571429,100.50366666666666,100.3268,100.3355,0.3141999999999996,21.0,1,2025,United States Grand Prix
HAD,Racing Bulls,51.0,16.0,SOFT,23.0,2.0,1,99.741,0,0,5.0,0.9107142857142857,100.17,100.31620000000001,100.2719,-0.5752000000000095,22.0,1,2025,United States Grand Prix
HAD,Racing Bulls,52.0,16.0,SOFT,24.0,2.0,1,98.957,0,0,4.0,0.9285714285714286,99.77966666666667,100.0418,100.13919999999999,-1.0848000000000013,23.0,1,2025,United States Grand Prix
HAD,Racing Bulls,53.0,16.0,SOFT,25.0,2.0,1,98.826,0,0,3.0,0.9464285714285714,99.17466666666667,99.6586,100.01610000000001,-0.8326000000000136,24.0,1,2025,United States Grand Prix
HAD,Racing Bulls,54.0,16.0,SOFT,26.0,2.0,1,98.724,0,0,2.0,0.9642857142857143,98.83566666666667,99.37780000000001,99.8654,-0.6538000000000039,25.0,1,2025,United States Grand Prix
HAD,Racing Bulls,55.0,16.0,SOFT,27.0,2.0,1,99.154,0,0,1.0,0.9821428571428571,98.90133333333334,99.0804,99.70360000000001,0.073599999999999,26.0,1,2025,United States Grand Prix
